strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
2200,HINDUNILVR25SEP2200CE,24015874,435.0,,,HINDUNILVR25SEP2200PE,24016130.0,0.65,,
2280,HINDUNILVR25OCT2280CE,23510018,0.0,,,HINDUNILVR25OCT2280PE,23510274.0,0.0,,
2300,HINDUNILVR25SEP2300CE,23469826,330.0,,,HINDUNILVR25SEP2300PE,23478018.0,1.3,,
2320,HINDUNILVR25NOV2320CE,22574850,0.0,,,HINDUNILVR25NOV2320PE,22575106.0,0.0,,
2360,HINDUNILVR25OCT2360CE,23511042,0.0,,,HINDUNILVR25OCT2360PE,23511298.0,0.0,,
2380,HINDUNILVR25SEP2380CE,23480578,290.0,,,HINDUNILVR25SEP2380PE,23480834.0,2.2,,
2400,HINDUNILVR25NOV2400CE,22575874,0.0,,,HINDUNILVR25NOV2400PE,22576130.0,0.0,,
2420,HINDUNILVR25OCT2420CE,22502658,0.0,,,HINDUNILVR25OCT2420PE,22505474.0,0.0,,
2440,HINDUNILVR25NOV2440CE,22576386,0.0,,,HINDUNILVR25NOV2440PE,22576642.0,0.0,,
2460,HINDUNILVR25OCT2460CE,22505986,0.0,,,HINDUNILVR25OCT2460PE,22506242.0,0.0,,
2480,HINDUNILVR25NOV2480CE,22576898,0.0,,,HINDUNILVR25NOV2480PE,22577154.0,0.0,,
2500,HINDUNILVR25OCT2500CE,22506498,0.0,,,HINDUNILVR25OCT2500PE,22506754.0,0.0,,
2520,HINDUNILVR25NOV2520CE,22577410,0.0,,,HINDUNILVR25NOV2520PE,22577666.0,0.0,,
2540,HINDUNILVR25OCT2540CE,22507010,0.0,,,HINDUNILVR25OCT2540PE,22507266.0,29.0,,
2560,HINDUNILVR25NOV2560CE,22577922,0.0,,,HINDUNILVR25NOV2560PE,22578178.0,0.0,,
2580,HINDUNILVR25OCT2580CE,22507522,0.0,,,HINDUNILVR25OCT2580PE,22507778.0,40.1,,
2600,HINDUNILVR25NOV2600CE,22578434,0.0,,,HINDUNILVR25NOV2600PE,22578690.0,0.0,,
2620,HINDUNILVR25OCT2620CE,22508034,0.0,,,HINDUNILVR25OCT2620PE,22508290.0,0.0,,
2640,HINDUNILVR25NOV2640CE,22578946,0.0,,,HINDUNILVR25NOV2640PE,22579202.0,0.0,,
2660,HINDUNILVR25OCT2660CE,22508546,0.0,,,HINDUNILVR25OCT2660PE,22508802.0,0.0,,
2680,HINDUNILVR25NOV2680CE,22580482,0.0,,,HINDUNILVR25NOV2680PE,22589698.0,0.0,,
2700,HINDUNILVR25OCT2700CE,22509058,69.85,,,HINDUNILVR25OCT2700PE,22513154.0,0.0,,
2720,HINDUNILVR25NOV2720CE,22589954,0.0,,,HINDUNILVR25NOV2720PE,22594562.0,0.0,,
2740,HINDUNILVR25OCT2740CE,22513410,0.0,,,HINDUNILVR25OCT2740PE,22515458.0,0.0,,
2760,HINDUNILVR25NOV2760CE,22594818,0.0,,,HINDUNILVR25NOV2760PE,22595074.0,0.0,,
2780,HINDUNILVR25OCT2780CE,22515714,0.0,,,HINDUNILVR25OCT2780PE,22515970.0,0.0,,
2800,HINDUNILVR25NOV2800CE,22595330,0.0,,,HINDUNILVR25NOV2800PE,22595586.0,0.0,,
2820,HINDUNILVR25OCT2820CE,22516226,0.0,,,HINDUNILVR25OCT2820PE,22516482.0,0.0,,
2840,HINDUNILVR25NOV2840CE,22596354,0.0,,,HINDUNILVR25NOV2840PE,22596610.0,0.0,,
2860,HINDUNILVR25OCT2860CE,22516738,0.0,,,HINDUNILVR25OCT2860PE,22523906.0,0.0,,
2880,HINDUNILVR25NOV2880CE,22596866,0.0,,,HINDUNILVR25NOV2880PE,22597122.0,0.0,,
2900,HINDUNILVR25OCT2900CE,22524162,0.0,,,HINDUNILVR25OCT2900PE,22524418.0,0.0,,
2920,HINDUNILVR25OCT2920CE,23544322,0.0,,,HINDUNILVR25OCT2920PE,23544578.0,0.0,,
2940,HINDUNILVR25SEP2940CE,23491842,4.15,,,,,,,
2960,HINDUNILVR25NOV2960CE,22597890,0.0,,,HINDUNILVR25NOV2960PE,22598146.0,0.0,,
3000,HINDUNILVR25OCT3000CE,23545858,0.0,,,HINDUNILVR25OCT3000PE,23546114.0,0.0,,
3040,HINDUNILVR25SEP3040CE,24055298,2.15,,,HINDUNILVR25SEP3040PE,24055554.0,337.05,,
