"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",67551,48860340,48927891,1270888.9218,2742205.8333,4013094.7551,6075857,24979.2
"BANKNIFTY",27983,2481147,2509130,536810.6915325,322248.4967135,859059.1882460001,1081057,54546.55
"KOTAKBANK",29059,134181,163240,230879.69908,12252.12196,243131.82104,141378,1974.5
"BSE",17914,157016,174930,153832.04175,34776.9376875,188608.9794375,85161,2266
"OFSS",20415,295935,316350,140065.9062375,43440.5211225,183506.42736,38667,9262
"INFY",25863,230298,256161,158259.35044,19838.37084,178097.72128,278346,1533
"BEL",14290,91372,105662,156534.59928,15181.09728,171715.69656,70221,388.4
"MIDCPNIFTY",6123,323790,329913,112063.69115200001,56317.59553,168381.286682,118620,13043.25
"M&M",20371,162650,183021,148307.1193,16993.64988,165300.76918,165598,3604.6
"SBIN",23105,171369,194474,142514.1513,11618.06325,154132.21455,226692,818.4
"TCS",23055,216737,239792,125772.9215575,15696.4635975,141469.385155,296846,3109.7
"TATAMOTORS",22009,159418,181427,125698.59608,14336.43032,140035.0264,211434,708.85
"HDFCBANK",12284,66062,78346,130967.34497,8140.77077,139108.11574,277663,966.8
"RELIANCE",17249,132562,149811,119664.7701,11887.49375,131552.26385,492687,1376.9
"AXISBANK",17983,73596,91579,120559.1765,6737.67375,127296.85025,223575,1069.9
"BAJFINANCE",15839,74515,90354,114888.78135,8239.818225,123128.599575,159793,968.25
"HAL",14479,103603,118082,98497.80213,11695.70064,110193.50277,106624,4561.9
"ICICIBANK",10491,42311,52802,103714.26282,4257.10845,107971.37127,206955,1403.2
"MARUTI",11969,147034,159003,90940.09459,10043.5009,100983.59549,197432,15115
"WIPRO",10930,66550,77480,83741.5884,7663.2783,91404.8667,69339,255.69
"IDEA",14284,19961,34245,75817.6566075,6248.40168,82066.0582875,121033,7.34
"COFORGE",10097,60373,70470,66798.3097875,9593.835225,76392.1450125,45647,1769
"PERSISTENT",11021,105457,116478,59151.45139,11624.24252,70775.69391,41519,5421
"PAYTM",7157,33157,40314,63805.448955,6276.816695,70082.26565,66790,1237.7
"TRENT",11895,83422,95317,62192.56555,7021.22818,69213.79373,142471,5192
"BAJAJ-AUTO",8963,73130,82093,62334.994575,6599.0745075,68934.0690825,76463,9252.5
"MCX",6025,55257,61282,58000.193125,10728.3686875,68728.5618125,44171,7622
"MPHASIS",7030,37568,44598,57377.01519,7360.4030775,64737.4182675,23242,2970
"BHARATFORG",9506,49757,59263,58155.15775,5851.90425,64007.062,41274,1200
"HEROMOTOCO",7219,50537,57756,57797.362755,6044.87676,63842.239515,77779,5348.5
"TVSMOTOR",4761,21282,26043,58783.280745,3678.494295,62461.77504,42465,3498
"BANKBARODA",8406,27189,35595,58883.8252275,3215.6429175,62099.468145,64795,237.94
