"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",60423,26941818,27002241,1119568.68252,1962129.4006425,3081698.0831625,6155294,24664.4
"BANKNIFTY",21800,1458202,1480002,369997.98243800004,247832.00206099998,617829.984499,948919,55728.05
"SBIN",23385,140206,163591,143548.04655,15431.444775,158979.491325,220414,818.05
"BSE",12760,71388,84148,128741.400225,25976.980725,154718.38095,75218,2715.8
"HDFCBANK",13294,70004,83298,140885.30621,9472.241295,150357.547505,257873,1924.9
"CDSL",19694,142002,161696,113323.040495,27999.8102225,141322.8507175,70509,1657
"RELIANCE",13653,99580,113233,96225.4804,10044.32555,106269.80595,310197,1408.2
"ICICIBANK",9530,39521,49051,96491.86918,5106.38618,101598.25536,176154,1438.8
"PNB",9712,44114,53826,84363.5264,11445.4552,95808.9816,54415,108.7
"APOLLOHOSP",7628,84659,92287,67121.1548625,12635.98445,79757.1393125,40831,6996
"ETERNAL",13732,42350,56082,66618.10484,6105.6269525,72723.7317925,137270,241.66
"YESBANK",8813,37350,46163,52570.03144,6938.75103,59508.78247,39540,22.72
"CANBK",6670,23913,30583,52408.7847,5874.899625,58283.684325,56601,116.65
"MPHASIS",7214,22483,29697,49021.499615,3635.3993775,52656.8989925,24713,2479.7
"INFY",7986,33347,41333,49579.0512,3047.63088,52626.68208,191050,1551.5
"BAJFINANCE",4343,24072,28415,48001.8329875,4307.000635,52308.8336225,112097,9140
"INOXWIND",7713,18337,26050,47479.6996875,4089.1139175,51568.813605,21634,190.1
"BANKBARODA",6055,33628,39683,45200.17476,6186.0295575,51386.2043175,47060,255.05
"TATASTEEL",5093,38277,43370,44663.6388,5828.6602,50492.299,59494,159.21
"M&M",8740,36942,45682,46320.47963,4170.8470725,50491.3267025,150871,3020.1
"AXISBANK",6309,28113,34422,47177.55575,3285.1815,50462.73725,122954,1194.5
"MIDCPNIFTY",2166,60347,62513,33319.540776,16495.50966,49815.050436000005,56725,12735
