"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",25135,19072646,19097781,465766.79193,776869.4313675,1242636.2232975,6932962,24687.45
"BANKNIFTY",6771,723354,730125,131716.0975725,91428.7924375,223144.89001,1068521,55535.55
"HINDALCO",7615,35262,42877,71531.65236,5146.39174,76678.0441,50835,667.15
"ASTRAL",10099,75883,85982,56104.8829525,7757.4744675,63862.35742,38295,1285.6
"RELIANCE",7299,82844,90143,50886.2774,6338.04145,57224.31885,442331,1399.7
"TITAGARH",7530,56089,63619,43846.8857475,8354.228215,52201.1139625,22965,808.5
"HAL",6899,53725,60624,45315.10779,5503.539345,50818.647135,112034,4369
"INFY",7071,34941,42012,40752.01596,2500.87204,43252.888,305785,1437.9
"TCS",6923,78641,85564,37450.411635,4793.05449,42243.466125,323224,3084.7
"BSE",3914,31558,35472,34806.1114125,6642.1188375,41448.23025,79737,2382
"MIDCPNIFTY",1279,66268,67547,22697.259381999997,12826.26429,35523.523671999996,109396,12642.05
"M&M",4854,27916,32770,31407.72156,2733.76782,34141.48938,157828,3235
"TATAMOTORS",5363,30780,36143,28217.56104,2272.06792,30489.62896,192707,656.2
"TATASTEEL",3031,27468,30499,26880.68845,2993.52955,29874.218,62096,161.2
"LT",4174,36169,40343,27111.02471,2464.7477925,29575.7725025,126750,3724.6
"ETERNAL",3487,11946,15433,26027.4772275,1710.6704175,27738.147645,134448,305.85
"SBIN",3936,36795,40731,24393.19755,2137.4208,26530.61835,283041,824.8
"BEL",2182,15615,17797,23749.64109,2440.519695,26190.160785,78859,382.8
"ICICIBANK",2319,13639,15958,23213.72263,1393.82523,24607.54786,200124,1433.1
"JIOFIN",2841,15560,18401,22102.499415,2232.740405,24335.23982,87611,330.5
"HDFCBANK",2046,16249,18295,22434.696405,1659.49905,24094.195455,254394,1995
"BAJFINANCE",3369,13310,16679,22176.6921,1141.432425,23318.124525,174232,872.5
"TITAN",3264,34523,37787,20103.208965,2581.83072,22685.039685,83241,3531.6
"PERSISTENT",3623,22479,26102,19111.43282,2684.03097,21795.46379,51912,5287
"TECHM",2084,9471,11555,18819.4572,1339.51908,20158.97628,43664,1507.8
"PAYTM",2178,13378,15556,17660.725225,2213.476185,19874.20141,60002,1105.7
"SIEMENS",4195,41871,46066,16621.9578375,3103.3794125,19725.33725,37992,3146.2
"HEROMOTOCO",2321,30612,32933,16113.57102,3149.22552,19262.79654,80645,4633.1
"DIXON",2093,18635,20728,16715.53858,2330.361565,19045.900145,65028,15927
"LAURUSLABS",1262,4538,5800,17608.39124,1057.25465,18665.64589,21826,817.6
"WIPRO",2294,14110,16404,16808.1414,1359.0939,18167.2353,69388,245.88
"COFORGE",2553,16177,18730,15729.6324375,2096.233275,17825.8657125,60212,1648.3
"BHARTIARTL",1805,12223,14028,16014.8835425,976.3510525,16991.234595,164064,1864.9
"MARUTI",2300,35218,37518,14655.366625,2118.705825,16774.07245,113939,12759
"MCX",1441,9796,11237,14399.9288125,1816.66835,16216.5971625,38208,8074.5
"INDIGO",1619,12808,14427,14351.4096,1647.711825,15999.121425,64246,5958.5
"KOTAKBANK",1815,6000,7815,14384.53776,552.0752,14936.61296,122430,1984.8
"INDHOTEL",1833,7408,9241,13872.5251,783.9832,14656.5083,37650,753.05
"KALYANKJIL",1944,13710,15654,12071.11105,1807.8309125,13878.9419625,46378,527
"ADANIENT",1755,15529,17284,12031.51041,1802.56608,13834.07649,123848,2279.9
"HDFCAMC",1440,6667,8107,12026.89692,822.594375,12849.491295,28342,5526
"DLF",1848,9967,11815,11615.2821675,897.346725,12512.6288925,83633,759.35
"BDL",2277,9783,12060,10984.08402,1178.4064175,12162.4904375,26550,1490.3
"MPHASIS",1528,3389,4917,11426.3738875,609.9412825,12036.31517,18519,2718.6
"HCLTECH",1988,17639,19627,10474.72048,1228.702615,11703.423095,83050,1507.5
"LICI",1546,11972,13518,10013.53766,1178.1007,11191.63836,18442,918.35
"SJVN",1698,10533,12231,9675.479925,1425.1898125,11100.6697375,7204,97.63
"AXISBANK",1540,6735,8275,10355.47775,499.943625,10855.421375,222596,1075.4
"ITC",1505,10679,12184,10100.90688,610.02944,10710.93632,109188,419
"AMBER",1341,9871,11212,9261.97412,1219.85566,10481.82978,20085,6871.5
"BIOCON",1138,3324,4462,9814.9995,520.2975,10335.297,32451,346
"PFC",1707,9906,11613,9314.27835,1011.27793,10325.55628,69359,420.25
"MANAPPURAM",1202,7803,9005,9191.8002,1007.0394,10198.8396,19323,258
"COALINDIA",1818,11163,12981,9320.981445,557.116785,9878.09823,95873,383.75
"INDUSTOWER",1527,4682,6209,8880.79354,796.14774,9676.94128,65141,342.3
"NAUKRI",1709,8637,10346,8627.5309875,916.26825,9543.7992375,41341,1351.1
"NATIONALUM",1289,2642,3931,9131.634,336.70725,9468.34125,27869,188.06
"BHEL",1455,7555,9010,8543.8313625,867.6199875,9411.45135,45199,224.17
"SOLARINDS",797,4812,5609,8805.7288125,583.129245,9388.8580575,20939,14633
"SUZLON",1742,3527,5269,8892.9456,437.6024,9330.548,19343,63.98
"CDSL",1081,7104,8185,8033.9576725,1021.50327,9055.4609425,45481,1566.4
"JINDALSTEL",1361,3902,5263,8428.79775,481.6698125,8910.4675625,29690,987.35
"POLYCAB",1014,2791,3805,8555.6150625,312.4996375,8868.1147,25525,6691.5
"TATAPOWER",1458,8093,9551,8196.993985,629.196325,8826.19031,89317,387.65
"VEDL",1561,7039,8600,7817.848465,584.87735,8402.725815,99096,435.35
"TRENT",1325,15104,16429,7205.21611,1189.46016,8394.67627,108386,5420
"CANBK",1009,3865,4874,7505.934525,620.729325,8126.66385,59119,109.78
"IOC",1078,4208,5286,7520.93355,508.0179,8028.95145,30197,143
"BAJAJ-AUTO",1162,10324,11486,7244.7500625,763.6458975,8008.39596,60588,8288
"INDUSINDBK",1331,5855,7186,7341.76499,538.42292,7880.18791,118970,786
"ADANIPORTS",1082,8323,9405,6932.13537,791.476255,7723.611625,81393,1347.5
"ULTRACEMCO",1113,10893,12006,6943.88481,734.71849,7678.6033,66448,12487
"MAZDOCK",1462,8838,10300,6874.343245,789.44628,7663.789525,37723,2706
