"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",58367,54251108,54309475,1081700.92389,2457362.8792875,3539063.8031775,6489064,24649.05
"BANKNIFTY",30042,2162991,2193033,584921.33798,320277.9190135,905199.2569935,919374,55397.9
"HDFCBANK",23123,106392,129515,252742.01788,12637.5766,265379.59448,247315,1981
"BSE",22362,146060,168422,201411.8967375,43210.7589,244622.6556375,64961,2369
"INDUSINDBK",34426,210115,244541,200153.10581,26907.33402,227060.43983,110250,817.4
"PAYTM",26532,72909,99441,206335.379465,15110.6406025,221446.0200675,61113,1053
"ICICIBANK",21005,66706,87711,212447.17634,6998.79817,219445.97451,181924,1445
"INFY",27520,81650,109170,161271.21428,5883.80192,167155.0162,264880,1460
"RELIANCE",20569,172995,193564,143426.67955,15103.7854,158530.46495,412158,1390
"SBIN",20986,93678,114664,126552.627675,8340.91365,134893.541325,256867,800.5
"MIDCPNIFTY",4782,199871,204653,85714.82332,48115.611851999995,133830.435172,75679,12753.15
"ADANIPORTS",15502,103331,118833,101549.889475,11871.2057475,113421.0952225,74197,1361.9
"MCX",9562,82790,92352,92998.0961,16720.9173875,109719.0134875,39803,7870
"BOSCHLTD",9401,77145,86546,95543.335655,11392.2219325,106935.5575875,25333,40650
"BEL",7748,37912,45660,85572.90186,6657.355185,92230.257045,72749,386.6
"ABCAPITAL",9490,53192,62682,82552.00676,8675.46005,91227.46681,31372,282
"AXISBANK",12953,47385,60338,87114.103125,4025.0195625,91139.1226875,212362,1071.1
"BHARTIARTL",8878,95660,104538,81541.40947,9529.94457,91071.35404,136165,1930.3
"DLF",12245,80662,92907,79112.65989,9118.83786,88231.49775,76198,778.85
"HEROMOTOCO",10599,82178,92777,72103.73019,10138.15689,82241.88708,72736,4540
"EXIDEIND",10561,46111,56672,73640.51244,6316.11342,79956.62586,25094,384.9
"M&M",11259,51483,62742,72223.2695,5396.13994,77619.40944,159677,3213
"JIOFIN",8483,56852,65335,66912.26534,9510.78276,76423.0481,84390,332.6
"MARUTI",9959,126662,136621,62407.72796,8256.95168,70664.67964,105603,12543
"AUROPHARMA",10656,59006,69662,63187.608385,7325.29193,70512.900315,47402,1079.3
"TRENT",11008,73539,84547,58456.72795,9346.10733,67802.83528,106706,5320
"TITAN",9889,62150,72039,59166.5054575,5854.421335,65020.9267925,77148,3424
"TCS",10774,93361,104135,57848.4986625,6187.6020675,64036.10073,307695,3060
"TVSMOTOR",5192,36443,41635,53789.06897,6748.1813,60537.25027,35835,2984
"ANGELONE",7904,41801,49705,51534.581625,6763.2774,58297.859025,20424,2598
"BRITANNIA",7380,40613,47993,52343.588475,4434.0668875,56777.6553625,37488,5640
"BHEL",7908,27934,35842,51345.134925,5063.2309875,56408.3659125,33531,248.5
"DIXON",5876,37540,43416,49779.70092,6552.07513,56331.77605,51535,16835
"LT",8290,40236,48526,52879.27225,2687.08412,55566.35637,127935,3650
"BAJFINANCE",7878,24995,32873,52644.63495,2421.7644,55066.39935,166021,892.3
