"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",102036,58121601,58223637,1963760.96775,3070736.7846225,5034497.7523725,6404216,25513.8
"BANKNIFTY",25180,1651790,1676970,508152.35741199995,321839.5658555,829991.9232675,824560,57318.55
"SBIN",40322,299902,340224,248543.123775,30258.8793,278802.003075,227502,819.85
"RELIANCE",20529,171321,191850,155709.22365,19089.93925,174799.1629,293548,1499.9
"INDIGO",15449,84644,100093,138451.21326,20045.821245,158497.034505,85102,5962
"DIXON",18016,117816,135832,134110.79512,23720.4719,157831.26702,70720,14989
"HDFCBANK",12951,60579,73530,143248.56282,9605.491445,152854.054265,246385,2000
"BEL",11415,52785,64200,137069.53989,14562.89124,151632.43113,63366,422.8
"ICICIBANK",13945,45154,59099,142189.15368,6529.66426,148718.81794,164716,1449
"INFY",20452,40043,60495,131827.95172,5186.68868,137014.6404,192213,1603.4
"RBLBANK",15627,39972,55599,123244.3531425,9906.6454775,133150.99862,41179,247.99
"JIOFIN",14975,69362,84337,115769.29221,13982.435375,129751.727585,81178,327.4
"MIDCPNIFTY",4704,146345,151049,88811.704912,39672.57371,128484.27862200001,68120,13429.85
"TRENT",17209,126622,143831,106257.18099,18076.76165,124333.94264,88634,6202.5
"AXISBANK",13493,50464,63957,102445.4494375,6055.2315625,108500.681,141091,1199
"TORNTPHARM",10881,54934,65815,92472.3045,9990.739675,102463.044175,18437,3411
"CDSL",10354,46915,57269,88617.2130075,12605.64766,101222.8606675,41306,1796
"FEDERALBNK",8407,28306,36713,89747.644,6942.3065,96689.9505,29370,212.7
"HEROMOTOCO",13429,68099,81528,84417.95442,7898.51286,92316.46728,65814,4235.6
"BSE",7505,36807,44312,78567.36105,11917.94145,90485.3025,63131,2774
"PNB",9275,34813,44088,81752.088,7905.6992,89657.7872,46474,110.44
"KOTAKBANK",9700,31662,41362,84776.35992,4506.33716,89282.69708,88488,2160
"BANKBARODA",10881,37939,48820,79346.603115,7970.344785,87316.9479,53773,248.5
"INDUSINDBK",12601,52940,65541,77041.78412,8801.68527,85843.46939,96670,873
"BHEL",11022,36108,47130,77323.22955,7312.758075,84635.987625,38508,266.45
"BHARTIARTL",8112,39212,47324,77331.04823,5011.3051475,82342.3533775,133335,2008.7
"MCX",5686,40815,46501,64161.5825,13721.9669,77883.5494,43853,8947.5
"MARUTI",11127,74589,85716,69725.32107,6057.883095,75783.204165,93871,12406
