,ret,bin
2015-06-19,-0.021889397325588367,-1
2015-07-21,-0.06131378118060182,-1
2015-07-27,0.0020336077110691964,1
2015-08-13,0.026767082381654816,1
2015-08-24,-0.002871183236145658,-1
2015-09-24,-0.0160683943062494,-1
2015-10-06,0.0022934882432994463,1
2015-10-21,-0.03337823616234081,-1
2015-11-05,-0.014559540583471198,-1
2015-12-09,0.030561237093200022,1
2015-12-23,0.024221682869584038,1
2016-01-13,-0.02705756660185521,-1
2016-02-12,-0.017408728701899134,-1
2016-03-15,0.03135025185047646,1
2016-04-05,0.0874434723806754,1
2016-04-18,0.03700602310986523,1
2016-05-19,0.023346672771213717,1
2016-07-01,-0.03610696826737736,-1
2016-08-08,-0.02204646258448606,-1
2016-09-01,0.034260883651616725,1
2016-11-09,0.0013287519588527363,1
2016-11-29,0.02339557369064882,1
2016-12-19,-0.04337157572812067,-1
2017-01-05,-0.0028027106175704253,-1
2017-01-30,0.023578811006589095,1
2017-02-20,-0.04928731539355802,-1
2017-03-17,-0.023497133069367515,-1
2017-05-10,-0.023071692905777152,-1
2017-07-10,-0.0037766661932561174,-1
2017-07-19,-0.02362020106747964,-1
2017-08-28,-0.015423561899042926,-1
2017-09-05,-0.011931020540891235,-1
2017-10-04,0.019753373062199264,1
2017-10-11,0.06777361416785888,1
2017-10-13,0.15421203288020013,1
2017-10-17,-0.008584696123666968,-1
2017-10-23,0.03699609061902431,1
2017-10-27,0.024520864839905787,1
2017-11-01,-0.07623827352538004,-1
2017-11-07,-0.037037092837542085,-1
2017-11-15,0.006471449515139671,1
2017-12-07,0.03497190153857632,1
2017-12-26,-0.04862328242804148,-1
2018-01-02,0.04539728058743764,1
2018-01-09,-0.023342508989115385,-1
2018-01-24,-0.03972978003355254,-1
2018-02-02,0.0422635976722221,1
2018-02-19,0.03897684000158064,1
2018-03-07,-0.004712525772675447,-1
2018-03-19,-0.011385027093900213,-1
2018-04-02,-0.0001264886776646268,-1
2018-04-23,0.04219930230164959,1
2018-05-11,-0.012027878084489463,-1
2018-05-21,0.042083373677319846,1
2018-06-01,-0.029710759201474923,-1
2018-07-06,0.015320895891353992,1
2018-07-18,0.02434658386267463,1
2018-07-27,0.06464094950696309,1
2018-07-31,-0.007113093974224105,-1
2018-09-24,0.012071880752482889,1
2018-10-01,-0.05080346887581966,-1
2018-10-05,-0.01172123211378917,-1
2018-10-24,-0.06886194520301447,-1
2018-11-16,-0.014725606397732571,-1
2018-12-06,0.005098519387630951,1
2018-12-14,-0.03555211513164158,-1
2019-01-09,-0.00866958264230322,-1
2019-01-18,0.0006427559961332818,1
2019-03-11,0.05392462712730839,1
2019-03-27,0.05674417142560784,1
2019-04-02,-0.028334924967429953,-1
2019-05-14,0.010398141918348092,1
2019-05-24,-0.0012740312840257006,-1
2019-06-10,-0.04099601408655318,-1
2019-07-05,-0.01713266673123881,-1
2019-07-19,0.007648298413682086,1
2019-08-05,0.040397020338343026,1
2019-08-27,-0.013781183075082026,-1
2019-09-30,-0.060346055991877146,-1
2019-10-04,0.05861566253157946,1
2019-10-10,0.02279667590757195,1
2019-10-23,0.03330090718797285,1
2019-11-05,-0.03255622187354701,-1
2019-11-15,0.14845438850584003,1
2019-11-19,-0.013656481948438048,-1
2019-11-25,-0.008972055120231026,-1
2019-12-02,-0.043501982531032324,-1
2019-12-13,0.06311360334647764,1
2019-12-19,0.01190341343765855,1
2020-01-13,0.0913840905539498,1
2020-01-17,0.017298152553160362,1
2020-01-23,-0.06187341067455898,-1
2020-01-28,0.038269811759793715,1
2020-02-04,0.053767536032393703,1
2020-02-06,0.03301020679932942,1
2020-02-14,-0.06212399897437593,-1
2020-02-24,0.011417185226775706,1
2020-03-09,-0.06307305537996843,-1
2020-03-12,0.057855645519201415,1
2020-03-13,-0.05499648572936133,-1
2020-03-16,-0.021729742277718067,-1
2020-03-18,0.08718125061572679,1
2020-03-20,-0.11952880385869413,-1
2020-03-23,0.053393869909908576,1
2020-03-25,0.09694714574394259,1
2020-03-26,-0.08423630542408955,-1
2020-03-30,0.09082485129092777,1
2020-04-07,0.06858763829009829,1
2020-04-09,0.0032738963660987608,1
2020-04-13,-0.04275679488006223,-1
2020-04-28,0.087305560367118,1
2020-04-30,0.035387877116406896,1
2020-05-06,-0.011263644951827967,-1
2020-05-12,0.05956954209765031,1
2020-05-19,-0.07715437558255811,-1
2020-05-26,-0.0003576750510388971,-1
2020-06-05,-0.057585284783985724,-1
2020-06-11,0.05291300585759573,1
2020-06-19,-0.009432280253750869,-1
2020-06-24,0.03453838448448843,1
2020-07-03,0.00920117155911071,1
2020-07-13,-0.03340150981005552,-1
2020-07-15,0.005589087734967135,1
2020-08-03,0.018167872787328454,1
2020-08-13,-0.01578411435304794,-1
2020-08-27,0.024063433480535634,1
2020-09-01,-0.09995416803496393,-1
2020-09-04,-0.09375889455228759,-1
2020-09-08,-0.04818313963142751,-1
2020-09-14,0.016135822644107067,1
2020-09-21,-0.10358097577699976,-1
2020-09-23,-0.033425581807276505,-1
2020-09-28,-0.04327732852220034,-1
2020-10-12,0.03758590871030676,1
2020-10-22,0.007895068029179164,1
2020-11-02,-0.00612152815576239,-1
2020-11-11,-0.0028207092647112297,-1
2020-12-04,0.018835371808323398,1
2020-12-21,0.03320437550497779,1
2020-12-24,0.0057026119866228075,1
2021-01-07,-0.009170128111167908,-1
2021-01-12,0.019619986003794887,1
2021-01-15,-0.026051609900239248,-1
2021-01-22,-0.010488036196635186,-1
2021-01-29,0.04615255741128044,1
2021-02-01,0.03487858416632372,1
2021-02-03,-0.02488299599066568,-1
2021-02-05,0.021683022146649744,1
2021-02-22,0.004646698875534039,1
2021-03-01,-0.015031957803546159,-1
2021-03-09,0.014470513438011201,1
2021-04-06,0.016065504931861208,1
2021-05-03,0.0027734954272080614,1
2021-05-18,-0.023771866311483758,-1
2021-06-08,-0.014721978946406922,-1
2021-07-01,0.0066009409480551895,1
2021-07-22,-0.00484728753410224,-1
2021-07-28,0.011445806624306831,1
2021-08-05,0.015366508613730678,1
2021-08-10,0.023866926141194345,1
2021-08-20,-0.04366955755957824,-1
2021-08-26,0.13145337718065653,1
2021-08-30,0.07027156311709781,1
2021-08-31,0.04404781179023587,1
2021-09-09,0.05734894376018884,1
2021-09-15,0.0017918530173000047,1
2021-09-28,0.004453019641958322,1
2021-10-05,-0.013371397557352394,-1
2021-10-20,-0.026395684908562034,-1
2021-10-29,0.020062805098643555,1
2021-11-01,0.03221051868492464,1
2021-11-10,-0.020939581875304758,-1
2021-11-17,0.030622887279738942,1
2021-11-22,-0.004514197958780719,-1
2021-11-25,-0.034503038286669896,-1
2021-11-26,-0.008392640645389804,-1
