,ret,bin
2015-06-01,-0.032199904571055815,-1
2015-06-03,-0.0667615454002809,-1
2015-06-05,0.010178671872487444,1
2015-06-11,0.03544857252416511,1
2015-06-17,0.02709238913319001,1
2015-06-18,-0.038612559622786424,-1
2015-06-19,0.017203613512811744,1
2015-06-29,0.037945103274854786,1
2015-07-01,-0.09538804517704924,-1
2015-07-06,-0.060658703466211605,-1
2015-07-08,-0.0176564668298681,-1
2015-07-14,0.031351100262204445,1
2015-07-17,-0.05175216318284703,-1
2015-07-23,-0.02765666917965126,-1
2015-07-27,0.016955800082267825,1
2015-07-31,0.00481965951806651,1
2015-08-05,0.045164659147306274,1
2015-08-07,-0.061642141226126546,-1
2015-08-11,-0.037789473850618815,-1
2015-08-12,0.00014071166369911126,1
2015-08-20,-0.09921101266147203,-1
2015-08-24,0.08369832268513999,1
2015-08-25,0.003192932130189563,1
2015-09-02,-0.0049315150463209445,-1
2015-09-09,-0.042476143770495356,-1
2015-09-15,-0.012262663897474768,-1
2015-09-22,-0.00205834913970826,-1
2015-09-24,-0.060645990373799474,-1
2015-09-28,0.19771929102214414,1
2015-09-30,0.055425316756079424,1
2015-10-05,0.2099001035488841,1
2015-10-06,0.15897495427974695,1
2015-10-09,0.06971516743068373,1
2015-10-15,0.014293193059163434,1
2015-10-29,0.052530664037093944,1
2015-11-04,0.017043400640017303,1
2015-11-09,-0.013357708066782936,-1
2015-11-26,-0.044297816201600115,-1
2015-12-03,-0.08382647397428855,-1
2015-12-10,-0.04620129266721773,-1
2015-12-14,0.02300861413515909,1
2015-12-28,-0.04302045348048689,-1
2016-01-04,-0.08884755102332564,-1
2016-01-07,-0.006549341144937326,-1
2016-01-11,-0.0524709786390376,-1
2016-01-15,-0.0032229026897321322,-1
2016-01-19,-0.07228590224284492,-1
2016-01-20,-0.00803502635626252,-1
2016-01-21,0.0333283591050888,1
2016-02-03,0.05245100784837664,1
2016-02-05,-0.18021357363189539,-1
2016-02-08,-0.01638327877701018,-1
2016-02-09,-0.11041354324362107,-1
2016-02-10,-0.05213501998375103,-1
2016-02-11,0.07960915916347311,1
2016-02-12,0.06334836690374446,1
2016-02-15,-0.02237994036004065,-1
2016-02-16,0.056616270481179676,1
2016-02-18,-0.050318314742343606,-1
2016-02-24,-0.02154734714721107,-1
2016-03-01,0.005549302099816078,1
2016-03-03,0.03267006860119159,1
2016-03-10,0.0751794540267281,1
2016-03-14,-0.008596121610215501,-1
2016-03-21,0.03175866777139791,1
2016-03-28,0.0696394636846418,1
2016-03-30,-0.030622680565603688,-1
2016-04-05,0.09946028026223819,1
2016-04-11,0.0571576780958416,1
2016-04-13,0.008440429799316362,1
2016-04-22,-0.02230206043783234,-1
2016-05-04,0.05644319835260703,1
2016-05-06,-0.029220061260268437,-1
2016-05-10,-0.01156950799455414,-1
2016-05-16,-0.027883881333131688,-1
2016-05-25,0.159949675571599,1
2016-05-30,0.0911573205188394,1
2016-05-31,-0.00587391591697517,-1
2016-06-07,-0.01878847827692043,-1
2016-06-13,0.04535726804218321,1
2016-06-17,0.03800604403478669,1
2016-06-20,-0.0677315999930902,-1
2016-06-22,-0.04929140217841199,-1
2016-06-23,-0.07900410211577602,-1
2016-06-24,0.021918167607944294,1
2016-06-30,-0.008927580011309222,-1
2016-07-07,0.06404477508684647,1
2016-07-11,0.019397402729778968,1
2016-07-15,0.030781658286312963,1
2016-07-22,0.0020701298957064296,1
2016-08-02,0.020575727200414118,1
2016-08-03,0.04515050231624107,1
2016-08-04,0.03280009939289519,1
2016-08-05,0.00077445782897545,1
2016-08-10,0.0009931565941769804,1
2016-08-12,-0.02486448266332497,-1
2016-08-22,0.06697091706899472,1
2016-08-29,0.03493251029798694,1
2016-08-31,0.029291329912929376,1
2016-09-02,0.0706556807048726,1
2016-09-06,-0.059877763905332504,-1
2016-09-09,-0.034540075077039156,-1
2016-09-12,0.00903432533182058,1
2016-09-16,0.007927898443664816,1
2016-09-26,0.04548870856343479,1
2016-09-29,0.027550674980013623,1
2016-10-03,0.00748895921897641,1
2016-10-05,-0.026445192509583326,-1
2016-10-07,-0.036857059015242055,-1
2016-10-13,0.0049555277343307225,1
2016-10-24,-0.06752405367033587,-1
2016-10-26,0.0010376882676885746,1
2016-10-28,-0.04413408038474054,-1
2016-11-02,0.03935320299384326,1
2016-11-08,-0.012032522987191374,-1
2016-11-11,-0.09925089178188895,-1
2016-11-15,-0.0009837167455085671,-1
2016-11-17,-0.0033837296148974128,-1
2016-11-21,-0.00875370735430292,-1
2016-11-23,-0.03934241996146759,-1
2016-11-24,-0.030135861297202582,-1
2016-12-02,0.028759536403365704,1
2016-12-07,0.02032105892708369,1
2016-12-08,-0.015491233106572522,-1
2016-12-13,-0.010623640148713087,-1
2016-12-26,0.030905280095757215,1
2016-12-29,0.021660710320830834,1
2017-01-02,0.031002978919241864,1
2017-01-05,0.02529116766898487,1
2017-01-10,0.005811073492568708,1
2017-01-19,0.0023521066980307648,1
2017-01-24,0.013572277081756123,1
2017-01-30,-0.018222736591401723,-1
2017-02-01,-0.06814203362558402,-1
2017-02-03,-0.03023350838636296,-1
2017-02-07,-0.04883583925703838,-1
2017-02-14,-0.09459589616509345,-1
