,ret,bin
2015-06-02,-0.030299412088149125,-1
2015-06-11,0.02480002257400038,1
2015-06-19,0.025370706296930612,1
2015-06-25,0.01796635177231698,1
2015-07-06,-0.019229610001281316,-1
2015-07-16,-0.04982245641092942,-1
2015-07-27,0.028375199759270053,1
2015-08-03,-0.01574428402184047,-1
2015-08-12,0.036758508773874654,1
2015-08-14,-0.023526522859742993,-1
2015-08-21,-0.06896967597923198,-1
2015-08-24,0.023947486982927257,1
2015-09-01,-0.02427069637129975,-1
2015-09-07,0.035519109122873926,1
2015-09-08,0.03430077611311311,1
2015-09-14,0.011146077703444446,1
2015-09-18,-0.017740630631631227,-1
2015-10-05,0.0006817321101129092,1
2015-10-28,-0.021760661948633797,-1
2015-12-15,-0.0481045701345556,-1
2016-01-14,-0.0031165680664759776,-1
2016-02-08,-0.04669431163965343,-1
2016-02-19,-0.054969911405616356,-1
2016-02-25,0.1943757007843021,1
2016-04-04,0.04983448620877251,1
2016-05-25,0.03965013645932891,1
2016-06-06,0.07951543671219885,1
2016-07-28,0.05890481085442123,1
2016-11-10,-0.08946920291676752,-1
2016-12-12,-0.02726587994730001,-1
2016-12-22,0.007920032453028858,1
2017-01-11,0.0006744220010521662,1
2017-01-25,0.037158874650181195,1
2017-02-01,0.011548103162131396,1
2017-02-20,-0.005660766602761713,-1
2017-03-14,0.0009407229757796287,1
2017-03-29,0.006030509830862396,1
2017-04-25,0.024949266618697008,1
2017-05-04,0.004462991624540669,1
2017-05-25,0.011592908339475905,1
2017-06-19,-0.022150505436070222,-1
2017-07-13,0.013592190303745921,1
2017-07-25,0.01638215670425125,1
2017-07-31,-0.0200827516237555,-1
2017-08-09,-0.015953091633178818,-1
2017-09-11,0.0045577735038151435,1
2017-09-22,-0.022811950526044344,-1
2017-09-27,0.012197254481759012,1
2017-10-12,0.013459912617961534,1
2017-10-19,0.042738912680046814,1
2017-10-25,0.018155857999761604,1
2017-11-01,-0.005184217127968682,-1
2017-11-20,-0.01692759317748238,-1
2017-11-30,-0.018971725449069665,-1
2017-12-11,-0.01592218791967359,-1
2017-12-18,-0.004084931783241763,-1
2018-01-15,0.032233470877014225,1
2018-01-18,0.014021721218480332,1
2018-01-23,-0.03429820568198805,-1
2018-02-02,-0.013322693510485872,-1
2018-02-06,-0.013468927371082073,-1
2018-02-14,-0.01842250020019931,-1
2018-02-20,0.017210413845657913,1
2018-02-26,-0.02259814666182891,-1
2018-02-28,-0.026245289711890663,-1
2018-03-06,0.00882463304658998,1
2018-03-13,-0.010069286048475123,-1
2018-03-19,0.003439845836904487,1
2018-03-23,0.024247584639920605,1
2018-03-26,0.021260677245231507,1
2018-04-05,0.017580836785354936,1
2018-04-16,-0.014888857897378927,-1
2018-04-27,0.018013697091898484,1
2018-05-08,0.012366578952628382,1
2018-05-18,0.015379426852935696,1
2018-05-25,0.012967385578634083,1
2018-05-31,-0.025917924061983788,-1
2018-06-04,0.013312322268183463,1
2018-07-03,0.011418089117131158,1
2018-07-09,0.0013587120189761936,1
2018-07-26,0.015915932780089737,1
2018-08-08,0.00754749837605706,1
2018-09-04,-0.022720901690149287,-1
2018-09-11,0.013292916428663037,1
2018-09-18,-0.03194033918937733,-1
2018-09-21,-0.02447765858827855,-1
2018-09-24,0.014417110492488172,1
2018-10-04,-0.015143459674547,-1
2018-10-10,-0.021236665281094358,-1
2018-10-12,-0.01249218997788426,-1
2018-10-23,-0.022080215114567037,-1
2018-10-26,0.02205666235824988,1
2018-10-31,0.021802388107635906,1
2018-11-02,-0.00629921882148099,-1
2018-11-15,0.008061637466623361,1
2018-11-29,-0.027517098452357613,-1
2018-12-06,0.017006757583886145,1
2018-12-13,0.017976066822769754,1
2018-12-24,0.015366075506479726,1
2019-01-07,0.015230009539500156,1
2019-01-25,-0.017047624076082846,-1
2019-01-31,-0.0024784066069472033,-1
2019-02-15,0.013622264888055957,1
2019-03-05,0.014974222949336813,1
2019-03-12,0.015490278277045189,1
2019-03-15,0.013151188579342499,1
2019-03-25,0.0205234194693098,1
2019-03-26,0.01801747157077127,1
2019-04-08,0.02298683508570587,1
2019-04-16,-0.02762408001244121,-1
2019-04-22,0.0006955896798517269,1
2019-05-07,-0.01003135364856278,-1
2019-05-13,0.027571666713348764,1
2019-05-17,0.04446661169142252,1
2019-05-20,-0.011398023580615702,-1
2019-05-24,0.014132162416524041,1
2019-06-06,-0.0189306089922624,-1
2019-06-14,-0.0004017387626229496,-1
2019-06-25,0.013694995905279006,1
2019-07-04,0.00012554768081218803,1
2019-07-08,0.004301745313625593,1
2019-07-19,-0.016304819199170262,-1
2019-07-23,-0.026120846641821904,-1
2019-08-01,-0.02535317222422162,-1
2019-08-05,0.01672450346105947,1
2019-08-09,-0.024718753168586516,-1
2019-08-13,0.017595241405765405,1
2019-08-22,0.03392559496910308,1
2019-08-26,-0.04032723251641668,-1
2019-08-29,-0.017617542077667525,-1
2019-09-03,0.015797370066052308,1
2019-09-09,0.021600008010102423,1
2019-09-13,-0.03441432470251582,-1
2019-09-17,0.06817845276484302,1
2019-09-20,0.054677794384859535,1
2019-09-23,-0.03206640480029277,-1
2019-09-25,-0.029086376564063543,-1
2019-09-30,-0.023676164245294173,-1
2019-10-03,-0.022754496368879273,-1
2019-10-04,0.03800686014099197,1
2019-10-09,-0.026832681692669835,-1
2019-10-10,0.03484039532532157,1
2019-10-17,0.030480127068184704,1
2019-10-29,0.015400111828681284,1
2019-11-06,0.012496097322519217,1
2019-11-13,0.022746045108642976,1
2019-11-19,0.020479373997281503,1
2019-11-26,-0.011879536978914418,-1
2019-12-06,0.02146349586054752,1
2019-12-13,0.01015800948136203,1
2020-01-06,0.02737926379497324,1
2020-01-09,-0.01563454172747103,-1
2020-01-17,-0.0161440192652198,-1
